770804,18-Feb,4.3,3,8.13,9,2,SK Telecom T1,31.48333333,0,0,0,3.815366667,0,10.15088333,1,0,12.18803333,3466,3928,-462,5660,5905,-245,4621,3830,791,99,104,-5,159,159,0
770804,18-Feb,4.3,3,8.13,10,2,SK Telecom T1,31.48333333,0,0,0,3.815366667,0,10.15088333,1,0,12.18803333,1951,2146,-195,2957,3969,-1012,1966,2419,-453,7,17,-10,9,36,-27
770804,18-Feb,4.3,3,8.13,200,2,SK Telecom T1,31.48333333,1,1,0,3.815366667,1,10.15088333,1,0,12.18803333,15476,15116,360,23392,25069,-1677,18825,18321,504,312,332,-20,501,515,-14
771203,18-Feb,5.1,1,8.13,6,2,SK Telecom T1,49.2,0,1,0,6.385633333,0,6.306433333,1,0,16.31916667,3425,3152,273,5127,4564,563,4670,4581,89,77,80,-3,126,115,11
771203,18-Feb,5.1,1,8.13,7,2,SK Telecom T1,49.2,0,0,0,6.385633333,1,6.306433333,1,0,16.31916667,2771,2750,21,4224,4501,-277,2820,3141,-321,52,46,6,85,66,19
771203,18-Feb,5.1,1,8.13,8,2,SK Telecom T1,49.2,0,0,0,6.385633333,0,6.306433333,1,0,16.31916667,3758,3210,548,5666,5261,405,5959,4870,1089,109,87,22,165,141,24
771203,18-Feb,5.1,1,8.13,9,2,SK Telecom T1,49.2,1,0,0,6.385633333,0,6.306433333,1,0,16.31916667,3595,3491,104,5442,5912,-470,3578,3308,270,83,86,-3,140,146,-6
771203,18-Feb,5.1,1,8.13,10,2,SK Telecom T1,49.2,0,1,0,6.385633333,0,6.306433333,1,0,16.31916667,2234,2085,149,3317,3018,299,2474,2412,62,19,3,16,31,7,24
771203,18-Feb,5.1,1,8.13,200,2,SK Telecom T1,49.2,1,1,0,6.385633333,1,6.306433333,1,0,16.31916667,15783,14688,1095,23776,23256,520,19501,18312,1189,340,302,38,547,475,72
761090,18-Feb,5.1,2,8.13,1,1,SK Telecom T1,40.5,0,0,0,3.5202,0,13.68061667,1,1,11.43033333,2978,3290,-312,5655,4620,1035,4758,4905,-147,76,91,-15,135,125,10
